4	127	21
0	129	21
0	2	22
0	4	22
4	6	22
0	8	22
0	10	22
0	12	22
0	14	22
0	16	22
0	18	22
0	20	22
0	22	22
33	24	22
14	26	22
7	28	22
24	30	22
1	32	22
8	34	22
0	36	22
0	38	22
0	40	22
1	42	22
28	44	22
0	46	22
0	48	22
0	50	22
0	52	22
0	54	22
0	56	22
0	58	22
0	60	22
0	62	22
0	64	22
0	66	22
0	68	22
0	70	22
0	72	22
0	74	22
1	76	22
28	78	22
0	80	22
33	82	22
8	84	22
0	86	22
0	88	22
0	90	22
0	92	22
0	94	22
0	96	22
0	98	22
0	100	22
0	102	22
0	104	22
0	106	22
0	108	22
0	110	22
0	112	22
0	114	22
3	116	22
24	118	22
16	120	22
33	122	22
12	124	22
32	126	22
0	128	22
0	130	22
0	0	0
0	1	23
0	3	23
35	5	23
8	7	23
0	9	23
0	11	23
0	13	23
0	15	23
0	17	23
0	19	23
0	21	23
0	23	23
32	25	23
51	27	23
24	29	23
0	31	23
0	33	23
0	35	23
0	37	23
0	39	23
0	41	23
35	43	23
8	45	23
0	47	23
0	49	23
0	51	23
0	53	23
0	55	23
0	57	23
0	59	23
0	61	23
0	63	23
0	65	23
0	67	23
0	69	23
0	71	23
0	73	23
2	75	23
39	77	23
8	79	23
0	81	23
0	83	23
0	85	23
0	87	23
0	89	23
0	91	23
0	93	23
0	95	23
0	97	23
0	99	23
0	101	23
0	103	23
0	105	23
0	107	23
0	109	23
0	111	23
0	113	23
3	115	23
24	117	23
0	119	23
0	121	23
35	123	23
12	125	23
0	127	23
0	129	23
0	2	24
3	4	24
24	6	24
0	8	24
0	10	24
0	12	24
0	14	24
0	16	24
0	18	24
0	20	24
0	22	24
0	24	24
3	26	24
24	28	24
0	30	24
0	32	24
0	34	24
0	36	24
0	38	24
0	40	24
1	42	24
28	44	24
0	46	24
0	48	24
0	50	24
0	52	24
0	54	24
0	56	24
0	58	24
0	60	24
0	62	24
0	64	24
0	66	24
0	68	24
0	70	24
0	72	24
3	74	24
56	76	24
16	78	24
0	80	24
1	82	24
8	84	24
0	86	24
0	88	24
0	90	24
0	92	24
0	94	24
0	96	24
0	98	24
0	100	24
0	102	24
0	104	24
0	106	24
0	108	24
0	110	24
0	112	24
3	114	24
24	116	24
0	118	24
0	120	24
1	122	24
59	124	24
12	126	24
0	128	24
0	130	24
0	0	0
0	1	25
0	3	25
16	5	25
0	7	25
0	9	25
0	11	25
0	13	25
0	15	25
0	17	25
0	19	25
0	21	25
0	23	25
1	25	25
28	27	25
0	29	25
0	31	25
0	33	25
0	35	25
0	37	25
0	39	25
0	41	25
35	43	25
8	45	25
2	47	25
0	49	25
0	51	25
0	53	25
0	55	25
0	57	25
0	59	25
0	61	25
0	63	25
0	65	25
0	67	25
0	69	25
0	71	25
1	73	25
28	75	25
0	77	25
0	79	25
1	81	25
8	83	25
0	85	25
0	87	25
0	89	25
0	91	25
0	93	25
0	95	25
0	97	25
0	99	25
0	101	25
0	103	25
0	105	25
0	107	25
0	109	25
0	111	25
1	113	25
30	115	25
0	117	25
0	119	25
0	121	25
0	123	25
49	125	25
12	127	25
0	129	25
0	2	26
0	4	26
0	6	26
0	8	26
0	10	26
0	12	26
0	14	26
0	16	26
0	18	26
0	20	26
0	22	26
0	24	26
35	26	26
8	28	26
0	30	26
0	32	26
0	34	26
0	36	26
0	38	26
0	40	26
3	42	26
24	44	26
0	46	26
16	48	26
0	50	26
0	52	26
0	54	26
0	56	26
0	58	26
0	60	26
0	62	26
0	64	26
0	66	26
0	68	26
0	70	26
0	72	26
33	74	26
12	76	26
0	78	26
0	80	26
1	82	26
8	84	26
0	86	26
0	88	26
0	90	26
0	92	26
0	94	26
0	96	26
0	98	26
0	100	26
0	102	26
0	104	26
0	106	26
0	108	26
0	110	26
0	112	26
35	114	26
24	116	26
0	118	26
0	120	26
0	122	26
0	124	26
33	126	26
12	128	26
0	130	26
0	0	0
0	1	27
0	3	27
0	5	27
0	7	27
0	9	27
0	11	27
0	13	27
0	15	27
0	17	27
0	19	27
0	21	27
0	23	27
3	25	27
24	27	27
0	29	27
0	31	27
0	33	27
0	35	27
0	37	27
0	39	27
1	41	27
28	43	27
0	45	27
0	47	27
0	49	27
0	51	27
0	53	27
0	55	27
0	57	27
0	59	27
0	61	27
0	63	27
0	65	27
0	67	27
0	69	27
0	71	27
2	73	27
39	75	27
8	77	27
0	79	27
0	81	27
0	83	27
0	85	27
0	87	27
0	89	27
0	91	27
0	93	27
0	95	27
0	97	27
0	99	27
0	101	27
0	103	27
0	105	27
0	107	27
0	109	27
0	111	27
3	113	27
24	115	27
0	117	27
0	119	27
0	121	27
0	123	27
0	125	27
33	127	27
12	129	27
0	2	28
0	4	28
0	6	28
0	8	28
0	10	28
0	12	28
0	14	28
0	16	28
0	18	28
0	20	28
0	22	28
1	24	28
28	26	28
0	28	28
0	30	28
0	32	28
0	34	28
0	36	28
0	38	28
0	40	28
35	42	28
8	44	28
0	46	28
0	48	28
0	50	28
0	52	28
0	54	28
0	56	28
0	58	28
0	60	28
0	62	28
0	64	28
0	66	28
0	68	28
0	70	28
1	72	28
60	74	28
16	76	28
0	78	28
0	80	28
0	82	28
0	84	28
0	86	28
0	88	28
0	90	28
0	92	28
0	94	28
0	96	28
0	98	28
0	100	28
0	102	28
0	104	28
0	106	28
0	108	28
0	110	28
1	112	28
28	114	28
0	116	28
0	118	28
0	120	28
0	122	28
0	124	28
0	126	28
35	128	28
8	130	28
0	0	0
0	1	29
0	3	29
0	5	29
0	7	29
0	9	29
0	11	29
0	13	29
0	15	29
0	17	29
0	19	29
2	21	29
0	23	29
35	25	29
8	27	29
0	29	29
0	31	29
0	33	29
0	35	29
0	37	29
0	39	29
1	41	29
28	43	29
0	45	29
0	47	29
0	49	29
0	51	29
0	53	29
0	55	29
0	57	29
0	59	29
0	61	29
0	63	29
0	65	29
0	67	29
0	69	29
0	71	29
35	73	29
8	75	29
0	77	29
0	79	29
0	81	29
0	83	29
0	85	29
0	87	29
0	89	29
0	91	29
0	93	29
0	95	29
0	97	29
0	99	29
0	101	29
0	103	29
0	105	29
0	107	29
0	109	29
0	111	29
33	113	29
12	115	29
0	117	29
0	119	29
0	121	29
0	123	29
0	125	29
1	127	29
28	129	29
0	2	30
0	4	30
0	6	30
0	8	30
0	10	30
0	12	30
0	14	30
0	16	30
0	18	30
1	20	30
24	22	30
1	24	30
28	26	30
0	28	30
0	30	30
0	32	30
0	34	30
0	36	30
0	38	30
0	40	30
35	42	30
8	44	30
0	46	30
0	48	30
0	50	30
0	52	30
0	54	30
0	56	30
0	58	30
0	60	30
0	62	30
0	64	30
0	66	30
0	68	30
0	70	30
1	72	30
28	74	30
0	76	30
1	78	30
8	80	30
0	82	30
0	84	30
0	86	30
0	88	30
0	90	30
0	92	30
0	94	30
0	96	30
0	98	30
0	100	30
0	102	30
0	104	30
0	106	30
0	108	30
0	110	30
0	112	30
33	114	30
12	116	30
0	118	30
0	120	30
0	122	30
0	124	30
0	126	30
35	128	30
8	130	30
0	0	0
0	1	31
7	3	31
8	5	31
0	7	31
0	9	31
0	11	31
0	13	31
0	15	31
0	17	31
0	19	31
0	21	31
0	23	31
35	25	31
8	27	31
0	29	31
0	31	31
0	33	31
0	35	31
0	37	31
0	39	31
1	41	31
28	43	31
0	45	31
0	47	31
0	49	31
0	51	31
0	53	31
0	55	31
0	57	31
0	59	31
0	61	31
0	63	31
0	65	31
0	67	31
0	69	31
0	71	31
35	73	31
8	75	31
0	77	31
0	79	31
0	81	31
0	83	31
0	85	31
0	87	31
0	89	31
0	91	31
0	93	31
0	95	31
0	97	31
0	99	31
0	101	31
0	103	31
0	105	31
0	107	31
0	109	31
0	111	31
0	113	31
33	115	31
12	117	31
0	119	31
0	121	31
0	123	31
0	125	31
1	127	31
28	129	31
32	2	32
16	4	32
0	6	32
0	8	32
0	10	32
0	12	32
0	14	32
0	16	32
0	18	32
0	20	32
0	22	32
3	24	32
24	26	32
0	28	32
0	30	32
0	32	32
0	34	32
0	36	32
0	38	32
0	40	32
33	42	32
12	44	32
0	46	32
0	48	32
0	50	32
0	52	32
0	54	32
0	56	32
0	58	32
0	60	32
0	62	32
0	64	32
0	66	32
0	68	32
0	70	32
3	72	32
24	74	32
0	76	32
0	78	32
0	80	32
0	82	32
0	84	32
0	86	32
0	88	32
0	90	32
0	92	32
0	94	32
0	96	32
0	98	32
0	100	32
0	102	32
0	104	32
0	106	32
0	108	32
0	110	32
0	112	32
1	114	32
47	116	32
8	118	32
0	120	32
0	122	32
0	124	32
0	126	32
35	128	32
8	130	32
0	0	0
0	1	33
0	3	33
0	5	33
0	7	33
0	9	33
0	11	33
0	13	33
0	15	33
0	17	33
0	19	33
0	21	33
1	23	33
28	25	33
0	27	33
0	29	33
0	31	33
0	33	33
0	35	33
0	37	33
0	39	33
0	41	33
33	43	33
12	45	33
0	47	33
0	49	33
0	51	33
0	53	33
0	55	33
0	57	33
0	59	33
0	61	33
0	63	33
0	65	33
0	67	33
0	69	33
1	71	33
30	73	33
4	75	33
0	77	33
0	79	33
0	81	33
0	83	33
0	85	33
0	87	33
0	89	33
0	91	33
0	93	33
0	95	33
0	97	33
0	99	33
0	101	33
0	103	33
0	105	33
0	107	33
0	109	33
0	111	33
0	113	33
33	115	33
28	117	33
0	119	33
0	121	33
0	123	33
0	125	33
1	127	33
28	129	33
0	2	34
0	4	34
0	6	34
0	8	34
0	10	34
0	12	34
0	14	34
0	16	34
0	18	34
0	20	34
0	22	34
35	24	34
8	26	34
0	28	34
0	30	34
0	32	34
0	34	34
0	36	34
0	38	34
0	40	34
0	42	34
35	44	34
8	46	34
0	48	34
0	50	34
0	52	34
0	54	34
0	56	34
0	58	34
0	60	34
0	62	34
0	64	34
0	66	34
0	68	34
0	70	34
32	72	34
51	74	34
8	76	34
0	78	34
0	80	34
0	82	34
0	84	34
0	86	34
0	88	34
0	90	34
0	92	34
0	94	34
0	96	34
0	98	34
0	100	34
0	102	34
0	104	34
0	106	34
0	108	34
0	110	34
0	112	34
0	114	34
33	116	34
12	118	34
0	120	34
0	122	34
0	124	34
0	126	34
33	128	34
12	130	34
0	0	0
0	1	35
0	3	35
0	5	35
0	7	35
0	9	35
0	11	35
0	13	35
0	15	35
0	17	35
0	19	35
0	21	35
1	23	35
28	25	35
0	27	35
0	29	35
0	31	35
0	33	35
0	35	35
0	37	35
0	39	35
0	41	35
1	43	35
28	45	35
0	47	35
0	49	35
0	51	35
0	53	35
0	55	35
0	57	35
0	59	35
0	61	35
0	63	35
0	65	35
0	67	35
0	69	35
0	71	35
1	73	35
28	75	35
0	77	35
0	79	35
0	81	35
0	83	35
0	85	35
0	87	35
0	89	35
0	91	35
0	93	35
0	95	35
0	97	35
0	99	35
0	101	35
0	103	35
0	105	35
0	107	35
0	109	35
0	111	35
0	113	35
0	115	35
33	117	35
12	119	35
0	121	35
0	123	35
0	125	35
0	127	35
33	129	35
0	2	36
0	4	36
0	6	36
0	8	36
0	10	36
0	12	36
0	14	36
0	16	36
0	18	36
0	20	36
0	22	36
35	24	36
8	26	36
0	28	36
0	30	36
0	32	36
0	34	36
0	36	36
0	38	36
0	40	36
0	42	36
35	44	36
8	46	36
0	48	36
0	50	36
0	52	36
0	54	36
0	56	36
0	58	36
0	60	36
0	62	36
0	64	36
0	66	36
0	68	36
0	70	36
0	72	36
33	74	36
12	76	36
0	78	36
0	80	36
0	82	36
0	84	36
0	86	36
0	88	36
0	90	36
0	92	36
0	94	36
0	96	36
0	98	36
0	100	36
